KDSA	LONG_KDSA	LAT_KDSA	Bogennummer
075/083	11.1667	49.6667	35551
075/085	11.3333	49.6667	35567
075/087	11.5000	49.6667	35571
075/089	11.6667	49.6667	35580
075/091	11.8333	49.6667	35583
075/093	12.0000	49.6667	35586
075/095	12.1667	49.6667	35592
075/097	12.3333	49.6667	40083
075/099	12.5000	49.6667	17244
075/101	12.6667	49.6667	17248
075/103	12.8333	49.6667	17265
075/105	13.0000	49.6667	17273
075/107	13.1667	49.6667	17279
075/135	15.5000	49.6667	17843
075/145	16.3333	49.6667	17504
075/147	16.5000	49.6667	17508
075/149	16.6667	49.6667	17514
075/155	17.1667	49.6667	17516
075/157	17.3333	49.6667	17693
075/159	17.5000	49.6667	17702
075/161	17.6667	49.6667	17710
075/163	17.8333	49.6667	17718
075/165	18.0000	49.6667	17729
076/019	 5.8333	49.5833	42406
076/021	 6.0000	49.5833	42416
076/023	 6.1667	49.5833	42436
076/025	 6.3333	49.5833	42450
076/027	 6.5000	49.5833	32096
076/029	 6.6667	49.5833	32104
076/033	 7.0000	49.5833	32127
076/035	 7.1667	49.5833	32151
076/037	 7.3333	49.5833	32157
076/039	 7.5000	49.5833	32198
076/041	 7.6667	49.5833	32217
076/043	 7.8333	49.5833	32219
076/045	 8.0000	49.5833	32231
076/047	 8.1667	49.5833	32257
076/049	 8.3333	49.5833	34185
076/051	 8.5000	49.5833	34186
076/053	 8.6667	49.5833	34197
076/055	 8.8333	49.5833	34216
076/057	 9.0000	49.5833	34221
076/059	 9.1667	49.5833	34225
076/061	 9.3333	49.5833	34232
076/063	 9.5000	49.5833	34237
076/065	 9.6667	49.5833	34245
076/067	 9.8333	49.5833	34261
076/069	10.0000	49.5833	34273
076/071	10.1667	49.5833	34290
076/073	10.3333	49.5833	35406
076/075	10.5000	49.5833	35418
076/077	10.6667	49.5833	35427
076/079	10.8333	49.5833	35441
076/081	11.0000	49.5833	35444
076/083	11.1667	49.5833	35454
076/085	11.3333	49.5833	35464
076/087	11.5000	49.5833	35471
076/089	11.6667	49.5833	35477
076/091	11.8333	49.5833	35481
076/093	12.0000	49.5833	35489
076/095	12.1667	49.5833	35493
076/097	12.3333	49.5833	40098
076/099	12.5000	49.5833	40104
076/101	12.6667	49.5833	17296
076/103	12.8333	49.5833	17302
076/135	15.5000	49.5833	17846
076/137	15.6667	49.5833	17852
076/149	16.6667	49.5833	17518
076/151	16.8333	49.5833	17520
076/155	17.1667	49.5833	17528
076/161	17.6667	49.5833	17731
076/163	17.8333	49.5833	17734
076/165	18.0000	49.5833	17737
077/019	 5.8333	49.5000	31894
077/021	 6.0000	49.5000	42459
077/023	 6.1667	49.5000	31902
077/025	 6.3333	49.5000	31924
077/027	 6.5000	49.5000	31944
077/029	 6.6667	49.5000	31956
077/031	 6.8333	49.5000	31961
077/033	 7.0000	49.5000	31978
077/035	 7.1667	49.5000	31984
077/037	 7.3333	49.5000	32006
077/039	 7.5000	49.5000	32038
077/041	 7.6667	49.5000	32049
077/043	 7.8333	49.5000	32054
077/047	 8.1667	49.5000	32063
077/049	 8.3333	49.5000	54892
077/051	 8.5000	49.5000	34079
077/053	 8.6667	49.5000	34092
077/055	 8.8333	49.5000	34109
077/057	 9.0000	49.5000	34113
077/059	 9.1667	49.5000	34129
077/061	 9.3333	49.5000	34132
077/063	 9.5000	49.5000	34138
077/065	 9.6667	49.5000	34150
077/067	 9.8333	49.5000	34160
077/069	10.0000	49.5000	34167
077/071	10.1667	49.5000	34171
077/073	10.3333	49.5000	35303
077/075	10.5000	49.5000	35315
077/077	10.6667	49.5000	35327
077/079	10.8333	49.5000	35337
077/081	11.0000	49.5000	35347
077/083	11.1667	49.5000	35359
077/085	11.3333	49.5000	35370
077/087	11.5000	49.5000	35378
077/089	11.6667	49.5000	35382
077/091	11.8333	49.5000	35390
077/093	12.0000	49.5000	35394
077/095	12.1667	49.5000	35397
077/097	12.3333	49.5000	40006
077/099	12.5000	49.5000	40015
077/101	12.6667	49.5000	40303
077/103	12.8333	49.5000	17765
077/135	15.5000	49.5000	17861
077/137	15.6667	49.5000	17865
078/021	 6.0000	49.4167	31727
078/023	 6.1667	49.4167	31750
078/025	 6.3333	49.4167	31761
078/027	 6.5000	49.4167	31777
078/029	 6.6667	49.4167	31788
078/031	 6.8333	49.4167	31811
078/033	 7.0000	49.4167	31816
078/035	 7.1667	49.4167	31824
078/037	 7.3333	49.4167	31836
078/039	 7.5000	49.4167	31853
078/041	 7.6667	49.4167	31866
078/045	 8.0000	49.4167	31882
078/047	 8.1667	49.4167	36972
078/049	 8.3333	49.4167	33971
078/051	 8.5000	49.4167	33978
078/053	 8.6667	49.4167	33982
078/055	 8.8333	49.4167	33991
078/057	 9.0000	49.4167	34006
078/059	 9.1667	49.4167	34020
078/061	 9.3333	49.4167	34021a
078/063	 9.5000	49.4167	34030
078/065	 9.6667	49.4167	34039
078/067	 9.8333	49.4167	34055
078/069	10.0000	49.4167	34060
078/071	10.1667	49.4167	34066
078/073	10.3333	49.4167	38310
078/075	10.5000	49.4167	35224
078/077	10.6667	49.4167	35231
078/079	10.8333	49.4167	35238
078/081	11.0000	49.4167	35250
078/083	11.1667	49.4167	35256
078/085	11.3333	49.4167	35268
078/087	11.5000	49.4167	35166
078/089	11.6667	49.4167	35280
078/091	11.8333	49.4167	35284
078/093	12.0000	49.4167	35290
078/095	12.1667	49.4167	35299
078/097	12.3333	49.4167	40021
078/099	12.5000	49.4167	40031
078/101	12.6667	49.4167	17767
078/103	12.8333	49.4167	17770
078/105	13.0000	49.4167	17772
078/135	15.5000	49.4167	17868
078/193	20.3333	49.4167	17967
079/021	 6.0000	49.3333	31565
079/023	 6.1667	49.3333	31575
079/025	 6.3333	49.3333	31578
079/027	 6.5000	49.3333	31608
079/029	 6.6667	49.3333	31625
079/031	 6.8333	49.3333	31644
079/033	 7.0000	49.3333	31648
079/035	 7.1667	49.3333	NA
079/037	 7.3333	49.3333	31669
079/039	 7.5000	49.3333	31680
079/043	 7.8333	49.3333	31699
079/045	 8.0000	49.3333	31703
079/047	 8.1667	49.3333	31711
079/049	 8.3333	49.3333	33845
079/051	 8.5000	49.3333	33851
079/053	 8.6667	49.3333	33863
079/055	 8.8333	49.3333	33872
079/057	 9.0000	49.3333	33887
079/059	 9.1667	49.3333	33900
079/061	 9.3333	49.3333	33916
079/063	 9.5000	49.3333	33926
079/065	 9.6667	49.3333	33940
079/067	 9.8333	49.3333	33947
079/069	10.0000	49.3333	33955
079/071	10.1667	49.3333	33962
079/073	10.3333	49.3333	35136
079/075	10.5000	49.3333	35139
079/077	10.6667	49.3333	35153
079/079	10.8333	49.3333	35156
079/081	11.0000	49.3333	35166
079/083	11.1667	49.3333	35171
079/085	11.3333	49.3333	35181
079/087	11.5000	49.3333	35183
079/089	11.6667	49.3333	35193
079/091	11.8333	49.3333	35200
079/093	12.0000	49.3333	35203
079/095	12.1667	49.3333	35209
079/097	12.3333	49.3333	40036
079/099	12.5000	49.3333	40044
079/101	12.6667	49.3333	40051
079/103	12.8333	49.3333	40065
079/105	13.0000	49.3333	17780
079/107	13.1667	49.3333	17790
079/133	15.3333	49.3333	17876
079/135	15.5000	49.3333	17877
079/193	20.3333	49.3333	17968
079/195	20.5000	49.3333	17970
079/197	20.6667	49.3333	17972
080/025	 6.3333	49.2500	33121
080/027	 6.5000	49.2500	33133
080/029	 6.6667	49.2500	33152
080/031	 6.8333	49.2500	33160
080/033	 7.0000	49.2500	33183
080/035	 7.1667	49.2500	33190
080/037	 7.3333	49.2500	33202
080/039	 7.5000	49.2500	33212
080/041	 7.6667	49.2500	33225
080/043	 7.8333	49.2500	33234
080/045	 8.0000	49.2500	33250
080/047	 8.1667	49.2500	33264
080/049	 8.3333	49.2500	34692
080/051	 8.5000	49.2500	34700
080/053	 8.6667	49.2500	34710
080/055	 8.8333	49.2500	34721
080/057	 9.0000	49.2500	34726
080/059	 9.1667	49.2500	34738
080/061	 9.3333	49.2500	34773
080/063	 9.5000	49.2500	34778
080/065	 9.6667	49.2500	34787
080/067	 9.8333	49.2500	34800
080/069	10.0000	49.2500	34809
080/071	10.1667	49.2500	34812
080/073	10.3333	49.2500	35050
080/075	10.5000	49.2500	35060
080/077	10.6667	49.2500	35065
080/079	10.8333	49.2500	35074
080/081	11.0000	49.2500	35086
080/083	11.1667	49.2500	35095
080/085	11.3333	49.2500	35097
080/087	11.5000	49.2500	35113
080/089	11.6667	49.2500	35115
080/091	11.8333	49.2500	35120
080/093	12.0000	49.2500	35125
080/095	12.1667	49.2500	35129
080/097	12.3333	49.2500	39913
080/099	12.5000	49.2500	39920
080/101	12.6667	49.2500	39930
080/103	12.8333	49.2500	39937
080/105	13.0000	49.2500	17793
080/107	13.1667	49.2500	17795
080/109	13.3333	49.2500	17804
080/127	14.8333	49.2500	17880
080/147	16.5000	49.2500	17932
080/151	16.8333	49.2500	17943
080/153	17.0000	49.2500	17946
080/193	20.3333	49.2500	17978
080/195	20.5000	49.2500	17980
081/025	 6.3333	49.1667	32957
081/027	 6.5000	49.1667	32976
081/029	 6.6667	49.1667	32978
081/031	 6.8333	49.1667	32994
081/033	 7.0000	49.1667	33019
081/035	 7.1667	49.1667	33029
081/037	 7.3333	49.1667	33038
081/039	 7.5000	49.1667	33063
081/043	 7.8333	49.1667	33072
081/045	 8.0000	49.1667	33090
081/047	 8.1667	49.1667	33110
081/049	 8.3333	49.1667	34560
081/051	 8.5000	49.1667	34573
081/053	 8.6667	49.1667	34583
081/055	 8.8333	49.1667	34593
081/057	 9.0000	49.1667	34607
081/059	 9.1667	49.1667	34613
081/061	 9.3333	49.1667	34629
081/063	 9.5000	49.1667	34652
081/065	 9.6667	49.1667	34659
081/067	 9.8333	49.1667	34669
081/069	10.0000	49.1667	34672
081/071	10.1667	49.1667	34677
081/073	10.3333	49.1667	34943
081/075	10.5000	49.1667	34954
081/077	10.6667	49.1667	34961
081/079	10.8333	49.1667	34982
081/081	11.0000	49.1667	34984
081/083	11.1667	49.1667	34995
081/085	11.3333	49.1667	35007
081/087	11.5000	49.1667	35014
081/089	11.6667	49.1667	35021
081/091	11.8333	49.1667	35029
081/093	12.0000	49.1667	35035
081/095	12.1667	49.1667	35042
081/097	12.3333	49.1667	NA
081/099	12.5000	49.1667	NA
081/101	12.6667	49.1667	NA
081/103	12.8333	49.1667	NA
081/105	13.0000	49.1667	NA
081/107	13.1667	49.1667	17800
081/109	13.3333	49.1667	17809
081/111	13.5000	49.1667	17824
081/127	14.8333	49.1667	17884
081/129	15.0000	49.1667	17889
081/133	15.3333	49.1667	17898
081/147	16.5000	49.1667	17953
081/191	20.1667	49.1667	17981
081/193	20.3333	49.1667	17990
081/195	20.5000	49.1667	17995
082/027	 6.5000	49.0833	32843
082/029	 6.6667	49.0833	32855
082/031	 6.8333	49.0833	32868
082/033	 7.0000	49.0833	32889
082/035	 7.1667	49.0833	32903
082/037	 7.3333	49.0833	32908
082/039	 7.5000	49.0833	32915
082/041	 7.6667	49.0833	32927
082/043	 7.8333	49.0833	32937
082/045	 8.0000	49.0833	32949
082/047	 8.1667	49.0833	32951
082/049	 8.3333	49.0833	34437
082/051	 8.5000	49.0833	34446
082/053	 8.6667	49.0833	34461
082/055	 8.8333	49.0833	34477
082/057	 9.0000	49.0833	34481
082/059	 9.1667	49.0833	34504
082/061	 9.3333	49.0833	34510
082/063	 9.5000	49.0833	34523
082/065	 9.6667	49.0833	34531
082/067	 9.8333	49.0833	34537
082/069	10.0000	49.0833	34548
082/071	10.1667	49.0833	34556
082/073	10.3333	49.0833	34825
082/075	10.5000	49.0833	34843
082/077	10.6667	49.0833	34847
082/079	10.8333	49.0833	34858
082/081	11.0000	49.0833	34878
082/083	11.1667	49.0833	34883
082/085	11.3333	49.0833	34888
082/087	11.5000	49.0833	34899
082/089	11.6667	49.0833	34904
082/091	11.8333	49.0833	34908
082/093	12.0000	49.0833	34918
082/095	12.1667	49.0833	34931
082/097	12.3333	49.0833	NA
082/099	12.5000	49.0833	NA
082/101	12.6667	49.0833	NA
082/103	12.8333	49.0833	NA
082/105	13.0000	49.0833	NA
082/107	13.1667	49.0833	NA
082/111	13.5000	49.0833	17829
082/113	13.6667	49.0833	17836
082/117	14.0000	49.0833	17842
082/129	15.0000	49.0833	17904
082/131	15.1667	49.0833	17914
082/133	15.3333	49.0833	17923
082/135	15.5000	49.0833	17929
082/145	16.3333	49.0833	17957
082/147	16.5000	49.0833	17960
082/191	20.1667	49.0833	17997
082/195	20.5000	49.0833	17999
083/027	 6.5000	49.0000	36708
083/029	 6.6667	49.0000	36711
083/031	 6.8333	49.0000	36722
083/033	 7.0000	49.0000	36748
083/035	 7.1667	49.0000	36751
083/037	 7.3333	49.0000	36768
083/039	 7.5000	49.0000	36777
083/041	 7.6667	49.0000	36787
083/043	 7.8333	49.0000	36802
083/045	 8.0000	49.0000	36823
083/047	 8.1667	49.0000	36838
083/049	 8.3333	49.0000	38463
083/051	 8.5000	49.0000	38469
083/053	 8.6667	49.0000	38482
083/055	 8.8333	49.0000	36838
083/057	 9.0000	49.0000	38504
083/059	 9.1667	49.0000	38515
083/061	 9.3333	49.0000	38532
083/063	 9.5000	49.0000	38551
083/065	 9.6667	49.0000	38562
083/067	 9.8333	49.0000	38575
083/069	10.0000	49.0000	38582
083/071	10.1667	49.0000	38590
083/073	10.3333	49.0000	39260
083/075	10.5000	49.0000	39265
083/077	10.6667	49.0000	39273
083/079	10.8333	49.0000	39281
083/081	11.0000	49.0000	39294
083/083	11.1667	49.0000	39297
083/085	11.3333	49.0000	39311
083/087	11.5000	49.0000	39315
083/089	11.6667	49.0000	39323
083/091	11.8333	49.0000	39330
083/093	12.0000	49.0000	39334
083/095	12.1667	49.0000	39350
083/097	12.3333	49.0000	40509
083/099	12.5000	49.0000	40515
083/101	12.6667	49.0000	40519
083/103	12.8333	49.0000	40527
083/105	13.0000	49.0000	40530
083/107	13.1667	49.0000	40533
083/111	13.5000	49.0000	18013
083/113	13.6667	49.0000	18019
083/115	13.8333	49.0000	18020
083/117	14.0000	49.0000	18028
083/119	14.1667	49.0000	18035
083/121	14.3333	49.0000	18134
083/129	15.0000	49.0000	18144
083/131	15.1667	49.0000	18158
083/133	15.3333	49.0000	18354
083/135	15.5000	49.0000	18362
083/139	15.8333	49.0000	18367
083/143	16.1667	49.0000	18372
083/145	16.3333	49.0000	18610
083/147	16.5000	49.0000	18614
083/149	16.6667	49.0000	18618
083/173	18.6667	49.0000	18754
083/195	20.5000	49.0000	18000
084/031	 6.8333	48.9167	36598
084/033	 7.0000	48.9167	36604
084/035	 7.1667	48.9167	36619
084/037	 7.3333	48.9167	36633
084/039	 7.5000	48.9167	36647
084/041	 7.6667	48.9167	36664
084/043	 7.8333	48.9167	36678
084/045	 8.0000	48.9167	36691
084/047	 8.1667	48.9167	36700
084/049	 8.3333	48.9167	38304
084/051	 8.5000	48.9167	38310
084/053	 8.6667	48.9167	38326
084/055	 8.8333	48.9167	38334
084/057	 9.0000	48.9167	38356
084/059	 9.1667	48.9167	38364
084/061	 9.3333	48.9167	38397
084/063	 9.5000	48.9167	38403
084/065	 9.6667	48.9167	38414
084/067	 9.8333	48.9167	38425
084/069	10.0000	48.9167	38436
084/071	10.1667	48.9167	38446
084/073	10.3333	48.9167	39158
084/075	10.5000	48.9167	39171
084/077	10.6667	48.9167	39177
084/079	10.8333	48.9167	39183
084/081	11.0000	48.9167	39190
084/083	11.1667	48.9167	39203
084/085	11.3333	48.9167	39206
084/087	11.5000	48.9167	39214
084/089	11.6667	48.9167	39223
084/091	11.8333	48.9167	39227
084/093	12.0000	48.9167	39236
084/095	12.1667	48.9167	39247
084/097	12.3333	48.9167	40540
084/099	12.5000	48.9167	40552
084/101	12.6667	48.9167	40559
084/103	12.8333	48.9167	40568
084/105	13.0000	48.9167	40572
084/107	13.1667	48.9167	40575
084/109	13.3333	48.9167	40582
084/111	13.5000	48.9167	40590
084/113	13.6667	48.9167	18040
084/115	13.8333	48.9167	18046
084/117	14.0000	48.9167	18053
084/119	14.1667	48.9167	18056
084/129	15.0000	48.9167	18173
084/131	15.1667	48.9167	18181
084/133	15.3333	48.9167	18381
084/135	15.5000	48.9167	18387
084/137	15.6667	48.9167	18393
084/139	15.8333	48.9167	18400
084/141	16.0000	48.9167	18404
084/143	16.1667	48.9167	18413
084/145	16.3333	48.9167	18622
084/147	16.5000	48.9167	18630
084/149	16.6667	48.9167	18636
084/171	18.5000	48.9167	18758
084/173	18.6667	48.9167	18761
084/195	20.5000	48.9167	18001
085/031	 6.8333	48.8333	36470
085/033	 7.0000	48.8333	36482
085/035	 7.1667	48.8333	36492
085/037	 7.3333	48.8333	36497
085/039	 7.5000	48.8333	36512
085/041	 7.6667	48.8333	36538
085/043	 7.8333	48.8333	36555
085/045	 8.0000	48.8333	36565
085/047	 8.1667	48.8333	36584
085/049	 8.3333	48.8333	38161
085/051	 8.5000	48.8333	38173
085/053	 8.6667	48.8333	38177
085/055	 8.8333	48.8333	38197
085/057	 9.0000	48.8333	38204
085/059	 9.1667	48.8333	38215
085/061	 9.3333	48.8333	38240
085/063	 9.5000	48.8333	38261
085/065	 9.6667	48.8333	38269
085/067	 9.8333	48.8333	38277
085/069	10.0000	48.8333	38289
085/071	10.1667	48.8333	38296
085/073	10.3333	48.8333	39034
085/075	10.5000	48.8333	39050
085/077	10.6667	48.8333	39053
085/079	10.8333	48.8333	39064
085/081	11.0000	48.8333	39070
085/083	11.1667	48.8333	39083
085/085	11.3333	48.8333	39090
085/087	11.5000	48.8333	39107
085/089	11.6667	48.8333	39112
085/091	11.8333	48.8333	39114
085/093	12.0000	48.8333	39123
085/095	12.1667	48.8333	39135
085/097	12.3333	48.8333	40389
085/101	12.6667	48.8333	40408
085/103	12.8333	48.8333	40411
085/105	13.0000	48.8333	40419
085/107	13.1667	48.8333	40426
085/109	13.3333	48.8333	40432
085/111	13.5000	48.8333	40435
085/113	13.6667	48.8333	40444
085/115	13.8333	48.8333	18061
085/117	14.0000	48.8333	18064
085/119	14.1667	48.8333	18072
085/121	14.3333	48.8333	18191
085/123	14.5000	48.8333	18192
085/125	14.6667	48.8333	18196
085/127	14.8333	48.8333	18199
085/129	15.0000	48.8333	18218
085/131	15.1667	48.8333	18224
085/133	15.3333	48.8333	18431
085/135	15.5000	48.8333	18438
085/137	15.6667	48.8333	18443
085/139	15.8333	48.8333	18452
085/141	16.0000	48.8333	18463
085/143	16.1667	48.8333	18476
085/145	16.3333	48.8333	18640
085/147	16.5000	48.8333	18646
085/149	16.6667	48.8333	18653
085/175	18.8333	48.8333	18766
085/193	20.3333	48.8333	18004
085/197	20.6667	48.8333	18006
086/033	 7.0000	48.7500	36366
086/035	 7.1667	48.7500	36379
086/037	 7.3333	48.7500	36384
086/039	 7.5000	48.7500	36412
086/041	 7.6667	48.7500	36428
086/043	 7.8333	48.7500	36438
086/045	 8.0000	48.7500	36456
086/047	 8.1667	48.7500	36461
086/049	 8.3333	48.7500	38035
086/051	 8.5000	48.7500	38046
086/053	 8.6667	48.7500	38054
086/055	 8.8333	48.7500	38064
086/057	 9.0000	48.7500	38068
086/059	 9.1667	48.7500	38079
086/061	 9.3333	48.7500	38098
086/063	 9.5000	48.7500	38125
086/065	 9.6667	48.7500	38127
086/067	 9.8333	48.7500	38139
086/069	10.0000	48.7500	38149
086/071	10.1667	48.7500	38156
086/073	10.3333	48.7500	38930
086/075	10.5000	48.7500	38933
086/077	10.6667	48.7500	38945
086/079	10.8333	48.7500	38952
086/081	11.0000	48.7500	38972
086/083	11.1667	48.7500	38983
086/085	11.3333	48.7500	38992
086/087	11.5000	48.7500	38999
086/089	11.6667	48.7500	39003
086/091	11.8333	48.7500	39008
086/093	12.0000	48.7500	39018
086/095	12.1667	48.7500	39028
086/097	12.3333	48.7500	40454
086/099	12.5000	48.7500	40456
086/101	12.6667	48.7500	40462
086/103	12.8333	48.7500	40470
086/105	13.0000	48.7500	40473
086/107	13.1667	48.7500	40483
086/109	13.3333	48.7500	40487
086/111	13.5000	48.7500	40495
086/113	13.6667	48.7500	18074
086/115	13.8333	48.7500	18079
086/117	14.0000	48.7500	18082
086/119	14.1667	48.7500	18086
086/121	14.3333	48.7500	18233
086/123	14.5000	48.7500	18242
086/125	14.6667	48.7500	18247
086/127	14.8333	48.7500	18254
086/129	15.0000	48.7500	18263
086/131	15.1667	48.7500	18279
086/133	15.3333	48.7500	18478
086/135	15.5000	48.7500	18483
086/137	15.6667	48.7500	18490
086/139	15.8333	48.7500	18495
086/141	16.0000	48.7500	18516
086/143	16.1667	48.7500	18521
086/145	16.3333	48.7500	18660
086/147	16.5000	48.7500	18670
086/149	16.6667	48.7500	18681
086/151	16.8333	48.7500	18686
086/175	18.8333	48.7500	18769
086/197	20.6667	48.7500	18009
086/199	20.8333	48.7500	18011
087/033	 7.0000	48.6667	36278
087/035	 7.1667	48.6667	36280
087/037	 7.3333	48.6667	36295
087/039	 7.5000	48.6667	36300
087/041	 7.6667	48.6667	36333
087/043	 7.8333	48.6667	36340
087/045	 8.0000	48.6667	36353
087/049	 8.3333	48.6667	37908
087/051	 8.5000	48.6667	37917
087/053	 8.6667	48.6667	37926
087/055	 8.8333	48.6667	37944
087/057	 9.0000	48.6667	37949
087/059	 9.1667	48.6667	37954
087/061	 9.3333	48.6667	37971
087/063	 9.5000	48.6667	37984
087/065	 9.6667	48.6667	38005
087/067	 9.8333	48.6667	38013
087/069	10.0000	48.6667	38018
087/071	10.1667	48.6667	38024
087/073	10.3333	48.6667	38826
087/075	10.5000	48.6667	38834
087/077	10.6667	48.6667	38842
087/079	10.8333	48.6667	38854
087/081	11.0000	48.6667	38863
087/083	11.1667	48.6667	38870
087/085	11.3333	48.6667	38879
087/087	11.5000	48.6667	38881
087/089	11.6667	48.6667	38891
087/091	11.8333	48.6667	38902
087/093	12.0000	48.6667	38913
087/095	12.1667	48.6667	38919
087/097	12.3333	48.6667	40274
087/099	12.5000	48.6667	40284
087/101	12.6667	48.6667	40293
087/103	12.8333	48.6667	40300
087/105	13.0000	48.6667	40307
087/107	13.1667	48.6667	40317
087/109	13.3333	48.6667	40325
087/111	13.5000	48.6667	40331
087/113	13.6667	48.6667	40337
087/115	13.8333	48.6667	18093
087/117	14.0000	48.6667	18094
087/119	14.1667	48.6667	18102
087/121	14.3333	48.6667	18283
087/123	14.5000	48.6667	18286
087/125	14.6667	48.6667	18291
087/127	14.8333	48.6667	18301
087/129	15.0000	48.6667	18304
087/133	15.3333	48.6667	18525
087/135	15.5000	48.6667	18533
087/137	15.6667	48.6667	18539
087/139	15.8333	48.6667	18545
087/141	16.0000	48.6667	18558
087/143	16.1667	48.6667	18562
087/145	16.3333	48.6667	18697
087/147	16.5000	48.6667	18706
087/149	16.6667	48.6667	18712
087/151	16.8333	48.6667	18724
088/035	 7.1667	48.5833	36208
088/037	 7.3333	48.5833	36215
088/039	 7.5000	48.5833	36233
088/041	 7.6667	48.5833	36242
088/043	 7.8333	48.5833	36254
088/045	 8.0000	48.5833	36268
088/047	 8.1667	48.5833	36276
088/049	 8.3333	48.5833	37767
088/051	 8.5000	48.5833	37789
088/053	 8.6667	48.5833	37797
088/055	 8.8333	48.5833	37809
088/057	 9.0000	48.5833	37821
088/059	 9.1667	48.5833	37833
088/061	 9.3333	48.5833	37852
088/063	 9.5000	48.5833	37861
088/065	 9.6667	48.5833	37865
088/067	 9.8333	48.5833	37867
088/069	10.0000	48.5833	37889
088/071	10.1667	48.5833	37890
088/073	10.3333	48.5833	38718
088/075	10.5000	48.5833	38721
088/077	10.6667	48.5833	38732
088/079	10.8333	48.5833	38740
088/081	11.0000	48.5833	38749
088/083	11.1667	48.5833	38756
088/085	11.3333	48.5833	38766
088/087	11.5000	48.5833	38771
088/089	11.6667	48.5833	38779
088/091	11.8333	48.5833	38796
088/093	12.0000	48.5833	38800
088/095	12.1667	48.5833	38813
088/097	12.3333	48.5833	40342
088/099	12.5000	48.5833	40348
088/101	12.6667	48.5833	40357
088/103	12.8333	48.5833	40361
088/105	13.0000	48.5833	40371
088/107	13.1667	48.5833	40372
088/109	13.3333	48.5833	40383
088/113	13.6667	48.5833	18107
088/115	13.8333	48.5833	18117
088/117	14.0000	48.5833	18122
088/121	14.3333	48.5833	18316
088/123	14.5000	48.5833	18322
088/127	14.8333	48.5833	18334
088/129	15.0000	48.5833	18342
088/131	15.1667	48.5833	18350
088/137	15.6667	48.5833	18578
088/139	15.8333	48.5833	18585
088/141	16.0000	48.5833	18591
088/143	16.1667	48.5833	18598
088/145	16.3333	48.5833	18726
088/147	16.5000	48.5833	18741
088/149	16.6667	48.5833	18749
089/035	 7.1667	48.5000	36146
089/037	 7.3333	48.5000	37060
089/039	 7.5000	48.5000	36159
089/041	 7.6667	48.5000	36171
089/043	 7.8333	48.5000	36179
089/045	 8.0000	48.5000	36196
089/047	 8.1667	48.5000	36202
089/049	 8.3333	48.5000	37650
089/051	 8.5000	48.5000	37664
089/053	 8.6667	48.5000	37677
089/055	 8.8333	48.5000	37700
089/057	 9.0000	48.5000	37709
089/059	 9.1667	48.5000	37719
089/061	 9.3333	48.5000	37723
089/063	 9.5000	48.5000	37737
089/065	 9.6667	48.5000	37740
089/067	 9.8333	48.5000	37744
089/069	10.0000	48.5000	37759
089/071	10.1667	48.5000	37760
089/073	10.3333	48.5000	39799
089/075	10.5000	48.5000	39813
089/077	10.6667	48.5000	39826
089/079	10.8333	48.5000	39836
089/081	11.0000	48.5000	39848
089/083	11.1667	48.5000	39864
089/085	11.3333	48.5000	39870
089/087	11.5000	48.5000	39879
089/089	11.6667	48.5000	39885
089/091	11.8333	48.5000	39891
089/093	12.0000	48.5000	39899
089/095	12.1667	48.5000	39908
089/097	12.3333	48.5000	40190
089/099	12.5000	48.5000	40202
089/101	12.6667	48.5000	40210
089/103	12.8333	48.5000	40214
089/105	13.0000	48.5000	40221
089/107	13.1667	48.5000	40227
089/109	13.3333	48.5000	18830
089/111	13.5000	48.5000	18834
089/113	13.6667	48.5000	18836
089/115	13.8333	48.5000	18843
089/117	14.0000	48.5000	18854
089/119	14.1667	48.5000	18861
089/121	14.3333	48.5000	19070
089/123	14.5000	48.5000	19079
089/125	14.6667	48.5000	19085
089/127	14.8333	48.5000	19094
089/129	15.0000	48.5000	19097
089/131	15.1667	48.5000	19102
089/133	15.3333	48.5000	19299
089/135	15.5000	48.5000	19313
089/137	15.6667	48.5000	19324
089/139	15.8333	48.5000	19325
089/141	16.0000	48.5000	19334
089/143	16.1667	48.5000	19339
089/145	16.3333	48.5000	19563
089/147	16.5000	48.5000	19578
089/149	16.6667	48.5000	19590
090/035	 7.1667	48.4167	37054
090/037	 7.3333	48.4167	36153
090/039	 7.5000	48.4167	37080
090/041	 7.6667	48.4167	37086
090/043	 7.8333	48.4167	37106
090/045	 8.0000	48.4167	37107
090/047	 8.1667	48.4167	37118
090/049	 8.3333	48.4167	37535
090/051	 8.5000	48.4167	37540
090/053	 8.6667	48.4167	37551
090/055	 8.8333	48.4167	37563
090/057	 9.0000	48.4167	37566
090/059	 9.1667	48.4167	37575
090/061	 9.3333	48.4167	37584
090/063	 9.5000	48.4167	37597
090/065	 9.6667	48.4167	37602
090/067	 9.8333	48.4167	37611
090/069	10.0000	48.4167	37621
090/071	10.1667	48.4167	37647
090/073	10.3333	48.4167	39697
090/075	10.5000	48.4167	39704
090/077	10.6667	48.4167	39718
090/079	10.8333	48.4167	39733
090/081	11.0000	48.4167	39740
090/083	11.1667	48.4167	39749
090/085	11.3333	48.4167	39757
090/087	11.5000	48.4167	39763
090/089	11.6667	48.4167	39773
090/091	11.8333	48.4167	39777
090/093	12.0000	48.4167	39785
090/095	12.1667	48.4167	39790
090/097	12.3333	48.4167	40239
